Action,Id
1.71828182846,254
1.71828182846,255
1.71828182846,256
1.71828182846,257
1.71828182846,258
1.71828182846,259
1.71828182846,260
1.71828182846,261
1.71828182846,262
1.71828182846,263
1.71828182846,264
1.71828182846,265
1.71828182846,266
1.71828182846,267
1.71828182846,268
1.71828182846,269
1.71828182846,270
1.71828182846,271
1.71828182846,272
1.71828182846,273
1.71828182846,274
1.71828182846,275
1.71828182846,276
1.71828182846,277
1.71828182846,278
1.71828182846,279
1.71828182846,280
1.71828182846,281
1.71828182846,282
1.71828182846,283
1.71828182846,284
1.71828182846,285
1.71828182846,286
1.71828182846,287
1.71828182846,288
1.71828182846,289
1.71828182846,290
1.71828182846,291
1.71828182846,292
1.71828182846,293
1.71828182846,294
1.71828182846,295
1.71828182846,296
1.71828182846,297
1.71828182846,298
1.71828182846,299
1.71828182846,300
1.71828182846,301
1.71828182846,302
1.71828182846,303
1.71828182846,304
1.71828182846,305
1.71828182846,306
1.71828182846,307
1.71828182846,308
1.71828182846,309
1.71828182846,310
1.71828182846,311
1.71828182846,312
1.71828182846,313
1.71828182846,314
1.71828182846,315
1.71828182846,316
1.71828182846,317
1.71828182846,318
1.71828182846,319
1.71828182846,320
1.71828182846,321
1.71828182846,322
1.71828182846,323
1.71828182846,324
1.71828182846,325
1.71828182846,326
1.71828182846,327
1.71828182846,328
1.71828182846,329
1.71828182846,330
1.71828182846,331
1.71828182846,332
1.71828182846,333
1.71828182846,334
1.71828182846,335
1.71828182846,336
1.71828182846,337
1.71828182846,338
1.71828182846,339
1.71828182846,340
1.71828182846,341
1.71828182846,342
1.71828182846,343
1.71828182846,344
1.71828182846,345
1.71828182846,346
1.71828182846,347
1.71828182846,348
1.71828182846,349
1.71828182846,350
1.71828182846,351
1.71828182846,352
1.71828182846,353
1.71828182846,354
1.71828182846,355
1.71828182846,356
1.71828182846,357
1.71828182846,358
1.71828182846,359
1.71828182846,360
1.71828182846,361
1.71828182846,362
1.71828182846,363
1.71828182846,364
1.71828182846,365
1.71828182846,366
1.71828182846,367
1.71828182846,368
1.71828182846,369
1.71828182846,370
1.71828182846,371
1.71828182846,372
1.71828182846,373
1.71828182846,374
1.71828182846,375
1.71828182846,376
1.71828182846,377
1.71828182846,378
1.71828182846,379
1.71828182846,380
1.71828182846,381
1.71828182846,382
1.71828182846,383
1.71828182846,384
1.71828182846,385
1.71828182846,386
1.71828182846,387
1.71828182846,388
1.71828182846,389
1.71828182846,390
1.71828182846,391
1.71828182846,392
1.71828182846,393
1.71828182846,394
1.71828182846,395
1.71828182846,396
1.71828182846,397
1.71828182846,398
1.71828182846,399
1.71828182846,400
1.71828182846,401
1.71828182846,402
1.71828182846,403
1.71828182846,404
1.71828182846,405
1.71828182846,406
1.71828182846,407
1.71828182846,408
1.71828182846,409
1.71828182846,410
1.71828182846,411
1.71828182846,412
1.71828182846,413
1.71828182846,414
1.71828182846,415
1.71828182846,416
1.71828182846,417
1.71828182846,418
1.71828182846,419
1.71828182846,420
1.71828182846,421
1.71828182846,422
1.71828182846,423
1.71828182846,424
1.71828182846,425
1.71828182846,426
1.71828182846,427
1.71828182846,428
1.71828182846,429
1.71828182846,430
1.71828182846,431
1.71828182846,432
1.71828182846,433
1.71828182846,434
1.71828182846,435
1.71828182846,436
1.71828182846,437
1.71828182846,438
1.71828182846,439
1.71828182846,440
1.71828182846,441
1.71828182846,442
1.71828182846,443
1.71828182846,444
1.71828182846,445
1.71828182846,446
1.71828182846,447
1.71828182846,448
1.71828182846,449
1.71828182846,450
1.71828182846,451
1.71828182846,452
1.71828182846,453
1.71828182846,454
1.71828182846,455
1.71828182846,456
1.71828182846,457
1.71828182846,458
1.71828182846,459
1.71828182846,460
1.71828182846,461
1.71828182846,462
1.71828182846,463
1.71828182846,464
1.71828182846,465
1.71828182846,466
1.71828182846,467
1.71828182846,468
1.71828182846,469
1.71828182846,470
1.71828182846,471
1.71828182846,472
1.71828182846,473
1.71828182846,474
1.71828182846,475
1.71828182846,476
1.71828182846,477
1.71828182846,478
1.71828182846,479
1.71828182846,480
1.71828182846,481
1.71828182846,482
1.71828182846,483
1.71828182846,484
1.71828182846,485
1.71828182846,486
1.71828182846,487
1.71828182846,488
1.71828182846,489
1.71828182846,490
1.71828182846,491
1.71828182846,492
1.71828182846,493
1.71828182846,494
1.71828182846,495
1.71828182846,496
1.71828182846,497
1.71828182846,498
1.71828182846,499
1.71828182846,500
1.71828182846,501
1.71828182846,502
1.71828182846,503
1.71828182846,504
1.71828182846,505
1.71828182846,506
1.71828182846,507
1.71828182846,508
1.71828182846,509
1.71828182846,510
1.71828182846,511
1.71828182846,512
1.71828182846,513
1.71828182846,514
1.71828182846,515
1.71828182846,516
1.71828182846,517
1.71828182846,518
1.71828182846,519
1.71828182846,520
1.71828182846,521
1.71828182846,522
1.71828182846,523
1.71828182846,524
1.71828182846,525
1.71828182846,526
1.71828182846,527
1.71828182846,528
1.71828182846,529
1.71828182846,530
1.71828182846,531
1.71828182846,532
1.71828182846,533
1.71828182846,534
1.71828182846,535
1.71828182846,536
1.71828182846,537
1.71828182846,538
1.71828182846,539
1.71828182846,540
1.71828182846,541
1.71828182846,542
1.71828182846,543
1.71828182846,544
1.71828182846,545
1.71828182846,546
1.71828182846,547
1.71828182846,548
1.71828182846,549
1.71828182846,550
1.71828182846,551
1.71828182846,552
1.71828182846,553
1.71828182846,554
1.71828182846,555
1.71828182846,556
1.71828182846,557
1.71828182846,558
1.71828182846,559
1.71828182846,560
1.71828182846,561
1.71828182846,562
1.71828182846,563
1.71828182846,564
1.71828182846,565
1.71828182846,566
1.71828182846,567
1.71828182846,568
1.71828182846,569
1.71828182846,570
1.71828182846,571
1.71828182846,572
1.71828182846,573
1.71828182846,574
1.71828182846,575
1.71828182846,576
1.71828182846,577
1.71828182846,578
1.71828182846,579
1.71828182846,580
1.71828182846,581
1.71828182846,582
1.71828182846,583
1.71828182846,584
1.71828182846,585
1.71828182846,586
1.71828182846,587
1.71828182846,588
1.71828182846,589
1.71828182846,590
1.71828182846,591
1.71828182846,592
1.71828182846,593
1.71828182846,594
1.71828182846,595
1.71828182846,596
1.71828182846,597
1.71828182846,598
1.71828182846,599
1.71828182846,600
1.71828182846,601
1.71828182846,602
1.71828182846,603
1.71828182846,604
1.71828182846,605
1.71828182846,606
1.71828182846,607
1.71828182846,608
1.71828182846,609
1.71828182846,610
1.71828182846,611
1.71828182846,612
1.71828182846,613
1.71828182846,614
1.71828182846,615
1.71828182846,616
1.71828182846,617
1.71828182846,618
1.71828182846,619
1.71828182846,620
1.71828182846,621
1.71828182846,622
1.71828182846,623
1.71828182846,624
1.71828182846,625
1.71828182846,626
1.71828182846,627
1.71828182846,628
1.71828182846,629
1.71828182846,630
1.71828182846,631
1.71828182846,632
1.71828182846,633
1.71828182846,634
1.71828182846,635
1.71828182846,636
1.71828182846,637
1.71828182846,638
1.71828182846,639
1.71828182846,640
1.71828182846,641
1.71828182846,642
1.71828182846,643
1.71828182846,644
1.71828182846,645
1.71828182846,646
1.71828182846,647
1.71828182846,648
1.71828182846,649
1.71828182846,650
1.71828182846,651
1.71828182846,652
1.71828182846,653
1.71828182846,654
1.71828182846,655
1.71828182846,656
1.71828182846,657
1.71828182846,658
1.71828182846,659
1.71828182846,660
1.71828182846,661
1.71828182846,662
1.71828182846,663
1.71828182846,664
1.71828182846,665
1.71828182846,666
1.71828182846,667
1.71828182846,668
1.71828182846,669
1.71828182846,670
1.71828182846,671
1.71828182846,672
1.71828182846,673
1.71828182846,674
1.71828182846,675
1.71828182846,676
1.71828182846,677
1.71828182846,678
1.71828182846,679
1.71828182846,680
1.71828182846,681
1.71828182846,682
1.71828182846,683
1.71828182846,684
1.71828182846,685
1.71828182846,686
1.71828182846,687
1.71828182846,688
1.71828182846,689
1.71828182846,690
1.71828182846,691
1.71828182846,692
1.71828182846,693
1.71828182846,694
1.71828182846,695
1.71828182846,696
1.71828182846,697
1.71828182846,698
1.71828182846,699
1.71828182846,700
1.71828182846,701
1.71828182846,702
1.71828182846,703
1.71828182846,704
1.71828182846,705
1.71828182846,706
1.71828182846,707
1.71828182846,708
1.71828182846,709
1.71828182846,710
1.71828182846,711
1.71828182846,712
1.71828182846,713
1.71828182846,714
1.71828182846,715
1.71828182846,716
1.71828182846,717
1.71828182846,718
1.71828182846,719
1.71828182846,720
1.71828182846,721
1.71828182846,722
1.71828182846,723
1.71828182846,724
1.71828182846,725
1.71828182846,726
1.71828182846,727
1.71828182846,728
1.71828182846,729
1.71828182846,730
1.71828182846,731
1.71828182846,732
1.71828182846,733
1.71828182846,734
1.71828182846,735
1.71828182846,736
1.71828182846,737
1.71828182846,738
1.71828182846,739
1.71828182846,740
1.71828182846,741
1.71828182846,742
1.71828182846,743
1.71828182846,744
1.71828182846,745
1.71828182846,746
1.71828182846,747
1.71828182846,748
1.71828182846,749
1.71828182846,750
1.71828182846,751
1.71828182846,752
1.71828182846,753
1.71828182846,754
1.71828182846,755
1.71828182846,756
1.71828182846,757
1.71828182846,758
1.71828182846,759
1.71828182846,760
1.71828182846,761
1.71828182846,762
1.71828182846,763
1.71828182846,764
1.71828182846,765
1.71828182846,766
1.71828182846,767
1.71828182846,768
1.71828182846,769
1.71828182846,770
1.71828182846,771
1.71828182846,772
1.71828182846,773
1.71828182846,774
1.71828182846,775
1.71828182846,776
1.71828182846,777
1.71828182846,778
1.71828182846,779
1.71828182846,780
1.71828182846,781
1.71828182846,782
1.71828182846,783
1.71828182846,784
1.71828182846,785
1.71828182846,786
1.71828182846,787
1.71828182846,788
1.71828182846,789
1.71828182846,790
1.71828182846,791
1.71828182846,792
1.71828182846,793
1.71828182846,794
1.71828182846,795
1.71828182846,796
1.71828182846,797
1.71828182846,798
1.71828182846,799
1.71828182846,800
1.71828182846,801
1.71828182846,802
1.71828182846,803
1.71828182846,804
1.71828182846,805
1.71828182846,806
1.71828182846,807
1.71828182846,808
1.71828182846,809
1.71828182846,810
1.71828182846,811
1.71828182846,812
1.71828182846,813
1.71828182846,814
1.71828182846,815
1.71828182846,816
1.71828182846,817
1.71828182846,818
1.71828182846,819
1.71828182846,820
1.71828182846,821
1.71828182846,822
1.71828182846,823
1.71828182846,824
1.71828182846,825
1.71828182846,826
1.71828182846,827
1.71828182846,828
1.71828182846,829
1.71828182846,830
1.71828182846,831
1.71828182846,832
1.71828182846,833
1.71828182846,834
1.71828182846,835
1.71828182846,836
1.71828182846,837
1.71828182846,838
1.71828182846,839
1.71828182846,840
1.71828182846,841
1.71828182846,842
1.71828182846,843
1.71828182846,844
1.71828182846,845
1.71828182846,846
1.71828182846,847
1.71828182846,848
1.71828182846,849
1.71828182846,850
1.71828182846,851
1.71828182846,852
1.71828182846,853
1.71828182846,854
1.71828182846,855
1.71828182846,856
1.71828182846,857
1.71828182846,858
1.71828182846,859
1.71828182846,860
1.71828182846,861
1.71828182846,862
1.71828182846,863
1.71828182846,864
1.71828182846,865
1.71828182846,866
1.71828182846,867
1.71828182846,868
1.71828182846,869
1.71828182846,870
1.71828182846,871
1.71828182846,872
1.71828182846,873
1.71828182846,874
1.71828182846,875
1.71828182846,876
1.71828182846,877
1.71828182846,878
1.71828182846,879
1.71828182846,880
1.71828182846,881
1.71828182846,882
1.71828182846,883
1.71828182846,884
1.71828182846,885
1.71828182846,886
1.71828182846,887
1.71828182846,888
1.71828182846,889
1.71828182846,890
1.71828182846,891
1.71828182846,892
1.71828182846,893
1.71828182846,894
1.71828182846,895
1.71828182846,896
1.71828182846,897
1.71828182846,898
1.71828182846,899
1.71828182846,900
1.71828182846,901
1.71828182846,902
1.71828182846,903
1.71828182846,904
1.71828182846,905
1.71828182846,906
1.71828182846,907
1.71828182846,908
1.71828182846,909
1.71828182846,910
1.71828182846,911
1.71828182846,912
1.71828182846,913
1.71828182846,914
1.71828182846,915
1.71828182846,916
1.71828182846,917
1.71828182846,918
1.71828182846,919
1.71828182846,920
1.71828182846,921
1.71828182846,922
1.71828182846,923
1.71828182846,924
1.71828182846,925
1.71828182846,926
1.71828182846,927
1.71828182846,928
1.71828182846,929
1.71828182846,930
1.71828182846,931
1.71828182846,932
1.71828182846,933
1.71828182846,934
1.71828182846,935
1.71828182846,936
1.71828182846,937
1.71828182846,938
1.71828182846,939
1.71828182846,940
1.71828182846,941
1.71828182846,942
1.71828182846,943
1.71828182846,944
1.71828182846,945
1.71828182846,946
1.71828182846,947
1.71828182846,948
1.71828182846,949
1.71828182846,950
1.71828182846,951
1.71828182846,952
1.71828182846,953
1.71828182846,954
1.71828182846,955
1.71828182846,956
1.71828182846,957
1.71828182846,958
1.71828182846,959
1.71828182846,960
1.71828182846,961
1.71828182846,962
1.71828182846,963
1.71828182846,964
1.71828182846,965
1.71828182846,966
1.71828182846,967
1.71828182846,968
1.71828182846,969
1.71828182846,970
1.71828182846,971
1.71828182846,972
1.71828182846,973
1.71828182846,974
1.71828182846,975
1.71828182846,976
1.71828182846,977
1.71828182846,978
1.71828182846,979
1.71828182846,980
1.71828182846,981
1.71828182846,982
1.71828182846,983
1.71828182846,984
1.71828182846,985
1.71828182846,986
1.71828182846,987
1.71828182846,988
1.71828182846,989
1.71828182846,990
1.71828182846,991
1.71828182846,992
1.71828182846,993
1.71828182846,994
1.71828182846,995
1.71828182846,996
1.71828182846,997
1.71828182846,998
1.71828182846,999
1.71828182846,1000
1.71828182846,1001
1.71828182846,1002
1.71828182846,1003
1.71828182846,1004
1.71828182846,1005
1.71828182846,1006
1.71828182846,1007
1.71828182846,1008
1.71828182846,1009
1.71828182846,1010
1.71828182846,1011
1.71828182846,1012
1.71828182846,1013
1.71828182846,1014
1.71828182846,1015
1.71828182846,1016
1.71828182846,1017
1.71828182846,1018
1.71828182846,1019
1.71828182846,1020
1.71828182846,1021
1.71828182846,1022
1.71828182846,1023
1.71828182846,1024
1.71828182846,1025
1.71828182846,1026
1.71828182846,1027
1.71828182846,1028
1.71828182846,1029
1.71828182846,1030
1.71828182846,1031
1.71828182846,1032
1.71828182846,1033
1.71828182846,1034
1.71828182846,1035
1.71828182846,1036
1.71828182846,1037
1.71828182846,1038
1.71828182846,1039
1.71828182846,1040
1.71828182846,1041
1.71828182846,1042
1.71828182846,1043
1.71828182846,1044
1.71828182846,1045
1.71828182846,1046
1.71828182846,1047
1.71828182846,1048
1.71828182846,1049
1.71828182846,1050
1.71828182846,1051
1.71828182846,1052
1.71828182846,1053
1.71828182846,1054
1.71828182846,1055
1.71828182846,1056
1.71828182846,1057
1.71828182846,1058
1.71828182846,1059
1.71828182846,1060
1.71828182846,1061
1.71828182846,1062
1.71828182846,1063
1.71828182846,1064
1.71828182846,1065
1.71828182846,1066
1.71828182846,1067
1.71828182846,1068
1.71828182846,1069
1.71828182846,1070
1.71828182846,1071
1.71828182846,1072
1.71828182846,1073
1.71828182846,1074
1.71828182846,1075
1.71828182846,1076
1.71828182846,1077
1.71828182846,1078
1.71828182846,1079
1.71828182846,1080
1.71828182846,1081
1.71828182846,1082
1.71828182846,1083
1.71828182846,1084
1.71828182846,1085
1.71828182846,1086
1.71828182846,1087
1.71828182846,1088
1.71828182846,1089
1.71828182846,1090
1.71828182846,1091
1.71828182846,1092
1.71828182846,1093
1.71828182846,1094
1.71828182846,1095
1.71828182846,1096
1.71828182846,1097
1.71828182846,1098
1.71828182846,1099
1.71828182846,1100
1.71828182846,1101
1.71828182846,1102
1.71828182846,1103
1.71828182846,1104
1.71828182846,1105
1.71828182846,1106
1.71828182846,1107
1.71828182846,1108
1.71828182846,1109
1.71828182846,1110
1.71828182846,1111
1.71828182846,1112
1.71828182846,1113
1.71828182846,1114
1.71828182846,1115
1.71828182846,1116
1.71828182846,1117
1.71828182846,1118
1.71828182846,1119
1.71828182846,1120
1.71828182846,1121
1.71828182846,1122
1.71828182846,1123
1.71828182846,1124
1.71828182846,1125
1.71828182846,1126
1.71828182846,1127
1.71828182846,1128
1.71828182846,1129
1.71828182846,1130
1.71828182846,1131
1.71828182846,1132
1.71828182846,1133
1.71828182846,1134
1.71828182846,1135
1.71828182846,1136
1.71828182846,1137
1.71828182846,1138
1.71828182846,1139
1.71828182846,1140
1.71828182846,1141
1.71828182846,1142
1.71828182846,1143
1.71828182846,1144
1.71828182846,1145
1.71828182846,1146
1.71828182846,1147
1.71828182846,1148
1.71828182846,1149
1.71828182846,1150
1.71828182846,1151
1.71828182846,1152
1.71828182846,1153
1.71828182846,1154
1.71828182846,1155
1.71828182846,1156
1.71828182846,1157
1.71828182846,1158
1.71828182846,1159
1.71828182846,1160
1.71828182846,1161
1.71828182846,1162
1.71828182846,1163
1.71828182846,1164
1.71828182846,1165
1.71828182846,1166
1.71828182846,1167
1.71828182846,1168
1.71828182846,1169
1.71828182846,1170
1.71828182846,1171
1.71828182846,1172
1.71828182846,1173
1.71828182846,1174
1.71828182846,1175
1.71828182846,1176
1.71828182846,1177
1.71828182846,1178
1.71828182846,1179
1.71828182846,1180
1.71828182846,1181
1.71828182846,1182
1.71828182846,1183
1.71828182846,1184
1.71828182846,1185
1.71828182846,1186
1.71828182846,1187
1.71828182846,1188
1.71828182846,1189
1.71828182846,1190
1.71828182846,1191
1.71828182846,1192
1.71828182846,1193
1.71828182846,1194
1.71828182846,1195
1.71828182846,1196
1.71828182846,1197
1.71828182846,1198
1.71828182846,1199
1.71828182846,1200
1.71828182846,1201
1.71828182846,1202
1.71828182846,1203
1.71828182846,1204
1.71828182846,1205
1.71828182846,1206
1.71828182846,1207
1.71828182846,1208
1.71828182846,1209
1.71828182846,1210
1.71828182846,1211
1.71828182846,1212
1.71828182846,1213
1.71828182846,1214
1.71828182846,1215
1.71828182846,1216
1.71828182846,1217
1.71828182846,1218
1.71828182846,1219
1.71828182846,1220
1.71828182846,1221
1.71828182846,1222
1.71828182846,1223
1.71828182846,1224
1.71828182846,1225
1.71828182846,1226
1.71828182846,1227
1.71828182846,1228
1.71828182846,1229
1.71828182846,1230
1.71828182846,1231
1.71828182846,1232
1.71828182846,1233
1.71828182846,1234
1.71828182846,1235
1.71828182846,1236
1.71828182846,1237
1.71828182846,1238
1.71828182846,1239
1.71828182846,1240
1.71828182846,1241
1.71828182846,1242
1.71828182846,1243
1.71828182846,1244
1.71828182846,1245
1.71828182846,1246
1.71828182846,1247
1.71828182846,1248
1.71828182846,1249
1.71828182846,1250
1.71828182846,1251
1.71828182846,1252
1.71828182846,1253
1.71828182846,1254
1.71828182846,1255
1.71828182846,1256
1.71828182846,1257
1.71828182846,1258
1.71828182846,1259
1.71828182846,1260
1.71828182846,1261
1.71828182846,1262
1.71828182846,1263
1.71828182846,1264
1.71828182846,1265
1.71828182846,1266
1.71828182846,1267
1.71828182846,1268
1.71828182846,1269
1.71828182846,1270
1.71828182846,1271
1.71828182846,1272
1.71828182846,1273
1.71828182846,1274
1.71828182846,1275
1.71828182846,1276
1.71828182846,1277
1.71828182846,1278
1.71828182846,1279
1.71828182846,1280
1.71828182846,1281
1.71828182846,1282
1.71828182846,1283
1.71828182846,1284
1.71828182846,1285
1.71828182846,1286
1.71828182846,1287
1.71828182846,1288
1.71828182846,1289
1.71828182846,1290
1.71828182846,1291
1.71828182846,1292
1.71828182846,1293
1.71828182846,1294
1.71828182846,1295
1.71828182846,1296
1.71828182846,1297
1.71828182846,1298
1.71828182846,1299
1.71828182846,1300
1.71828182846,1301
1.71828182846,1302
1.71828182846,1303
1.71828182846,1304
1.71828182846,1305
1.71828182846,1306
1.71828182846,1307
1.71828182846,1308
1.71828182846,1309
1.71828182846,1310
1.71828182846,1311
1.71828182846,1312
1.71828182846,1313
1.71828182846,1314
1.71828182846,1315
1.71828182846,1316
1.71828182846,1317
1.71828182846,1318
1.71828182846,1319
1.71828182846,1320
1.71828182846,1321
1.71828182846,1322
1.71828182846,1323
1.71828182846,1324
1.71828182846,1325
1.71828182846,1326
1.71828182846,1327
1.71828182846,1328
1.71828182846,1329
1.71828182846,1330
1.71828182846,1331
1.71828182846,1332
1.71828182846,1333
1.71828182846,1334
1.71828182846,1335
1.71828182846,1336
1.71828182846,1337
1.71828182846,1338
1.71828182846,1339
1.71828182846,1340
1.71828182846,1341
1.71828182846,1342
1.71828182846,1343
1.71828182846,1344
1.71828182846,1345
1.71828182846,1346
1.71828182846,1347
1.71828182846,1348
1.71828182846,1349
1.71828182846,1350
1.71828182846,1351
1.71828182846,1352
1.71828182846,1353
1.71828182846,1354
1.71828182846,1355
1.71828182846,1356
1.71828182846,1357
1.71828182846,1358
1.71828182846,1359
1.71828182846,1360
1.71828182846,1361
1.71828182846,1362
1.71828182846,1363
1.71828182846,1364
1.71828182846,1365
1.71828182846,1366
1.71828182846,1367
1.71828182846,1368
1.71828182846,1369
1.71828182846,1370
1.71828182846,1371
1.71828182846,1372
1.71828182846,1373
1.71828182846,1374
1.71828182846,1375
1.71828182846,1376
1.71828182846,1377
1.71828182846,1378
1.71828182846,1379
1.71828182846,1380
1.71828182846,1381
1.71828182846,1382
1.71828182846,1383
1.71828182846,1384
1.71828182846,1385
1.71828182846,1386
1.71828182846,1387
1.71828182846,1388
1.71828182846,1389
1.71828182846,1390
1.71828182846,1391
1.71828182846,1392
1.71828182846,1393
1.71828182846,1394
1.71828182846,1395
1.71828182846,1396
1.71828182846,1397
1.71828182846,1398
1.71828182846,1399
1.71828182846,1400
1.71828182846,1401
1.71828182846,1402
1.71828182846,1403
1.71828182846,1404
1.71828182846,1405
1.71828182846,1406
1.71828182846,1407
1.71828182846,1408
1.71828182846,1409
1.71828182846,1410
1.71828182846,1411
1.71828182846,1412
1.71828182846,1413
1.71828182846,1414
1.71828182846,1415
1.71828182846,1416
1.71828182846,1417
1.71828182846,1418
1.71828182846,1419
1.71828182846,1420
1.71828182846,1421
1.71828182846,1422
1.71828182846,1423
1.71828182846,1424
1.71828182846,1425
1.71828182846,1426
1.71828182846,1427
1.71828182846,1428
1.71828182846,1429
1.71828182846,1430
1.71828182846,1431
1.71828182846,1432
1.71828182846,1433
1.71828182846,1434
1.71828182846,1435
1.71828182846,1436
1.71828182846,1437
1.71828182846,1438
1.71828182846,1439
1.71828182846,1440
1.71828182846,1441
1.71828182846,1442
1.71828182846,1443
1.71828182846,1444
1.71828182846,1445
1.71828182846,1446
1.71828182846,1447
1.71828182846,1448
1.71828182846,1449
1.71828182846,1450
1.71828182846,1451
1.71828182846,1452
1.71828182846,1453
1.71828182846,1454
1.71828182846,1455
1.71828182846,1456
1.71828182846,1457
1.71828182846,1458
1.71828182846,1459
1.71828182846,1460
1.71828182846,1461
1.71828182846,1462
1.71828182846,1463
1.71828182846,1464
1.71828182846,1465
1.71828182846,1466
1.71828182846,1467
1.71828182846,1468
1.71828182846,1469
1.71828182846,1470
1.71828182846,1471
1.71828182846,1472
1.71828182846,1473
1.71828182846,1474
1.71828182846,1475
1.71828182846,1476
1.71828182846,1477
1.71828182846,1478
1.71828182846,1479
1.71828182846,1480
1.71828182846,1481
1.71828182846,1482
1.71828182846,1483
1.71828182846,1484
1.71828182846,1485
1.71828182846,1486
1.71828182846,1487
1.71828182846,1488
1.71828182846,1489
1.71828182846,1490
1.71828182846,1491
1.71828182846,1492
1.71828182846,1493
1.71828182846,1494
1.71828182846,1495
1.71828182846,1496
1.71828182846,1497
1.71828182846,1498
