Id,SalePrice
1659,116624.962051
1660,155716.12126
1661,425311.417635
1662,383846.795157
1663,364125.189546
1664,454477.363677
1665,303852.243119
1666,330791.760774
1667,373244.530191
1668,350641.377811
1669,318867.026863
1670,348168.270202
1671,266604.468134
1672,412594.572284
1673,292508.933329
1674,238269.953722
1675,199750.674742
1676,192845.565713
1677,221281.742244
1678,440071.149241
1679,392071.113553
1680,313395.3169
1681,248467.845595
1682,331148.986307
1683,185627.626188
1684,180610.097898
1685,175427.41335
1686,170133.739078
1687,176589.844526
1688,189896.672714
1689,195327.205004
1690,202199.220883
1691,192249.168646
1692,264858.714334
1693,178802.470669
1694,185220.328528
1695,171540.573905
1696,268130.952141
1697,175961.156983
1698,344197.391516
1699,310362.167578
1700,256934.26994
1701,271300.606114
1702,233613.824197
1703,240694.868623
1704,273236.447496
1705,248450.306111
1706,355813.876865
1707,209666.899314
1708,203443.758145
1709,262178.342532
1710,217849.772724
1711,285424.066577
1712,250667.250261
1713,281423.621941
1714,226195.320929
1715,208728.660982
1716,184536.426369
1717,180493.551465
1718,137666.36332
1719,211522.119793
1720,230466.96593
1721,160151.91502
1722,123974.015968
1723,154133.369811
1724,199328.145391
1725,236336.380274
1726,182976.403364
1727,154606.145669
1728,170797.679233
1729,169887.592407
1730,149609.843931
1731,118082.960432
1732,126011.563014
1733,111033.897989
1734,121101.169863
1735,122409.755515
1736,105216.207484
1737,292942.761041
1738,270959.703155
1739,225437.972987
1740,204379.936832
1741,186852.290308
1742,169506.877373
1743,180399.829886
1744,339731.775312
1745,214507.711129
1746,181974.059738
1747,215646.1692
1748,209214.690561
1749,139900.814757
1750,119461.455599
1751,249756.387815
1752,115873.071904
1753,148944.466031
1754,192165.334781
1755,165723.629004
1756,127619.379736
1757,122820.167541
1758,147780.291483
1759,163970.113112
1760,166573.205486
1761,144354.571736
1762,173902.933982
1763,190976.185727
1764,117047.663929
1765,159427.162641
1766,197981.371818
1767,215931.366029
1768,140487.192227
1769,173543.736646
1770,160786.684556
1771,118412.114336
1772,126550.739255
1773,122206.212092
1774,139516.990915
1775,145637.063275
1776,132588.223922
1777,110428.956508
1778,141865.737064
1779,126218.213393
1780,178362.440631
1781,125617.40994
1782,86115.3242207
1783,142338.536771
1784,110450.954049
1785,124162.757293
1786,131644.253458
1787,163496.934614
1788,61018.6090764
1789,98299.3572256
1790,83089.8031949
1791,183568.793621
1792,155789.522723
1793,131379.394685
1794,159666.497068
1795,135087.587442
1796,131914.065837
1797,111351.837452
1798,119382.023955
1799,112579.152968
1800,132397.008704
1801,127031.737952
1802,132687.465074
1803,147712.902298
1804,136423.144028
1805,135516.331519
1806,123848.926416
1807,140440.558112
1808,127286.942758
1809,126480.443268
1810,139223.419766
1811,94762.8123342
1812,96621.7443613
1813,128328.247046
1814,100532.214393
1815,54076.7824656
1816,101992.671964
1817,106364.94682
1818,141428.506659
1819,119830.016682
1820,57710.9808425
1821,112539.399722
1822,155304.363035
1823,50592.3443579
1824,127831.587163
1825,138412.869918
1826,106433.480505
1827,103196.910002
1828,135632.212392
1829,128070.270791
1830,140259.042445
1831,143115.04834
1832,70699.1888419
1833,139547.60654
1834,114895.805546
1835,107594.316301
1836,117580.596331
1837,85337.2779456
1838,124767.255725
1839,103323.601281
1840,142796.645257
1841,133608.433138
1842,95081.6636917
1843,127412.886312
1844,147798.409733
1845,146961.12364
1846,159530.319626
1847,175159.241935
1848,55130.7072759
1849,108041.943445
1850,116725.777306
1851,145429.992178
1852,127735.26966
1853,123885.773911
1854,163002.767806
1855,154794.723947
1856,231467.123025
1857,123793.80619
1858,128904.04474
1859,117708.034088
1860,147024.681311
1861,116034.820705
1862,331292.855637
1863,304006.363561
1864,304113.132751
1865,332885.89186
1866,325146.689358
1867,222794.220573
1868,278813.936785
1869,203204.352641
1870,224885.07252
1871,259935.667192
1872,178239.836874
1873,250307.185122
1874,155646.290674
1875,198098.628893
1876,201489.429264
1877,209958.30594
1878,202308.726155
1879,130619.777003
1880,129633.789404
1881,242254.344723
1882,237723.418842
1883,180932.843233
1884,199697.020169
1885,229007.742493
1886,279952.034067
1887,221061.583518
1888,268706.317617
1889,173886.399374
1890,112351.914258
1891,131208.981256
1892,96919.7491744
1893,130303.198464
1894,125655.160162
1895,129515.672311
1896,126809.635264
1897,121452.966353
1898,110100.219397
1899,166537.905564
1900,154298.413225
1901,180269.876527
1902,156575.356079
1903,228653.500449
1904,139066.213544
1905,194822.143298
1906,146494.642516
1907,197443.596653
1908,109536.260332
1909,133755.837414
1910,118506.695572
1911,225525.85802
1912,334644.79376
1913,130513.651848
1914,63248.4297645
1915,296472.593033
1916,61558.2612415
1917,234228.356276
1918,141549.410652
1919,174194.489891
1920,149644.910683
1921,364523.204041
1922,312993.127367
1923,240566.208332
1924,229294.74559
1925,196018.365726
1926,347271.984081
1927,132143.022729
1928,163057.676439
1929,124721.373199
1930,129635.532665
1931,139043.9468
1932,134606.231377
1933,192521.910091
1934,182079.370012
1935,172238.563858
1936,197071.421073
1937,185829.844175
1938,171028.45528
1939,238155.424398
1940,193824.168416
1941,166411.971456
1942,179638.439818
1943,223700.909317
1944,377381.758187
1945,396506.22979
1946,124853.584336
1947,275265.423495
1948,166653.754143
1949,256316.87786
1950,190635.676872
1951,230307.855735
1952,201290.269141
1953,172405.098972
1954,183062.355448
1955,135269.179103
1956,300997.25062
1957,146678.335214
1958,282091.747479
1959,147409.091458
1960,111700.081297
1961,124338.264607
1962,97759.3120556
1963,105231.272017
1964,105174.950547
1965,142950.948836
1966,134798.445907
1967,298173.197491
1968,413682.943747
1969,375523.988278
1970,406006.951523
1971,481339.268388
1972,376345.560816
1973,277266.91628
1974,341690.27193
1975,494982.235413
1976,278460.360018
1977,354826.471905
1978,351388.866247
1979,313553.555202
1980,198797.755541
1981,325980.83133
1982,223316.948712
1983,208597.062971
1984,166439.822509
1985,229748.656934
1986,211382.303045
1987,184342.931836
1988,175771.810831
1989,191513.449817
1990,204575.937754
1991,231564.264697
1992,213667.989229
1993,169637.980402
1994,222409.236657
1995,182997.867358
1996,251947.880758
1997,327988.168293
1998,296136.201398
1999,298566.17915
2000,319715.421327
2001,287797.662466
2002,247918.447322
2003,260613.149424
2004,286224.656107
2005,231429.760907
2006,221915.24783
2007,252819.257202
2008,217391.455433
2009,203024.432973
2010,193822.092659
2011,140371.643859
2012,178188.238246
2013,177030.237922
2014,184526.496541
2015,210996.713719
2016,191054.545568
2017,192374.377693
2018,116161.869071
2019,133118.714752
2020,98749.8066764
2021,99974.5820942
2022,194598.815283
2023,146303.853757
2024,276590.560066
2025,356219.631904
2026,176706.726944
2027,166327.022995
2028,153361.050613
2029,166734.366136
2030,259622.659384
2031,231707.527376
2032,253560.55898
2033,249525.682405
2034,179277.397846
2035,224076.196779
2036,207050.978567
2037,224378.357343
2038,341480.855277
2039,235247.717849
2040,284638.556559
2041,323180.945245
2042,208457.074028
2043,178074.806624
2044,167513.41101
2045,212854.066387
2046,156227.676982
2047,142734.583507
2048,143036.61196
2049,147294.488684
2050,171694.490477
2051,102844.538652
2052,122359.18372
2053,150304.226261
2054,89396.9073158
2055,156279.766132
2056,149831.713948
2057,111145.787147
2058,216928.641885
2059,134849.160566
2060,174491.251213
2061,165388.451335
2062,126391.450799
2063,120694.819307
2064,138860.859903
2065,121777.018209
2066,165258.224227
2067,110882.400361
2068,150459.498965
2069,85765.0338408
2070,117870.762429
2071,96290.341656
2072,138102.276016
2073,126774.025354
2074,179958.735446
2075,147504.220583
2076,117460.375028
2077,156391.487441
2078,124035.021193
2079,132870.474625
2080,115263.410899
2081,127019.538319
2082,119035.118114
2083,148401.031628
2084,108252.032196
2085,112710.936121
2086,109715.239859
2087,121569.998667
2088,90936.0516261
2089,82998.3301957
2090,120564.098105
2091,111708.405802
2092,120223.090697
2093,106050.885898
2094,108509.67599
2095,157589.151928
2096,90195.2764511
2097,99647.8769321
2098,149977.155699
2099,54351.5423327
2100,74508.3220946
2101,112903.538232
2102,122513.746141
2103,108464.013286
2104,139309.9406
2105,130327.417211
2106,66273.5880437
2107,178320.188226
2108,116268.067689
2109,110308.300383
2110,118228.704354
2111,130375.372784
2112,135307.566833
2113,121970.372699
2114,121780.411769
2115,166170.381379
2116,115418.016312
2117,143293.542846
2118,132008.192555
2119,116302.79072
2120,108786.879906
2121,112464.353764
2122,117395.358294
2123,83747.5924985
2124,159538.078225
2125,120715.907929
2126,154939.349771
2127,170530.300326
2128,120008.095301
2129,83864.9775616
2130,131278.429212
2131,131093.121761
2132,107444.995337
2133,123493.327678
2134,117189.332953
2135,97694.7847584
2136,80433.9355771
2137,105010.223335
2138,135960.240927
2139,148382.330146
2140,138481.677906
2141,165890.527963
2142,128351.997957
2143,148931.075641
2144,119337.033679
2145,139763.036781
2146,174463.808437
2147,143688.030554
2148,134011.400237
2149,148817.24797
2150,247015.862644
2151,116456.2394
2152,165132.962974
2153,156923.877894
2154,100373.489083
2155,137555.019415
2156,232034.981382
2157,226931.103414
2158,247213.744106
2159,223987.219334
2160,185989.456754
2161,232192.210966
2162,363428.415523
2163,333402.436236
2164,253209.546317
2165,206601.223462
2166,162767.759873
2167,217695.565575
2168,189544.216843
2169,194336.051521
2170,210453.246144
2171,160656.161938
2172,131283.915448
2173,185629.701879
2174,218452.848289
2175,297120.705632
2176,313549.061196
2177,235262.083549
2178,211891.374954
2179,135364.165275
2180,208505.748103
2181,193466.753004
2182,224548.843973
2183,191226.078233
2184,116971.350327
2185,129475.981204
2186,145438.2149
2187,151245.755183
2188,154294.115958
2189,266763.147729
2190,75705.0829195
2191,77028.0908984
2192,86645.1004161
2193,109366.088579
2194,104834.539742
2195,100296.45512
2196,99314.5563137
2197,120035.921372
2198,164365.937793
2199,190920.108751
2200,140629.516798
2201,142043.713705
2202,225709.701484
2203,133374.072934
2204,183500.719183
2205,123197.76173
2206,139150.018316
2207,217614.549529
2208,267740.72713
2209,251328.504244
2210,122902.689422
2211,121141.686473
2212,123017.628505
2213,107688.927709
2214,134412.891816
2215,101813.522607
2216,141565.137068
2217,59767.7923435
2218,77359.6362633
2219,73065.1259229
2220,65409.9545483
2221,297496.863398
2222,278615.180408
2223,285904.015718
2224,207663.255217
2225,117706.682585
2226,173130.39499
2227,191843.146921
2228,273515.541401
2229,251703.458673
2230,153935.134919
2231,209302.32952
2232,180873.855186
2233,185609.719782
2234,249419.390961
2235,218937.000755
2236,252166.108649
2237,298891.303575
2238,204973.1617
2239,101299.971153
2240,152392.164904
2241,157626.01548
2242,122997.00067
2243,134324.344759
2244,104567.926148
2245,99390.7582833
2246,139184.507826
2247,118099.486721
2248,117579.570104
2249,116559.212171
2250,129496.413825
2251,101259.177488
2252,183262.560343
2253,160242.542879
2254,184436.276737
2255,182876.734277
2256,169408.104949
2257,201670.912505
2258,158713.008724
2259,172455.576521
2260,147404.854294
2261,201007.974571
2262,210201.645579
2263,389453.631049
2264,486248.3145
2265,167613.256533
2266,309316.530292
2267,345408.370171
2268,421698.608933
2269,150575.423761
2270,202278.642083
2271,208924.405301
2272,195119.151696
2273,163295.957566
2274,181092.928588
2275,150366.814961
2276,185925.410767
2277,181702.653505
2278,149305.350612
2279,130461.70338
2280,110888.120465
2281,161861.451979
2282,182431.81055
2283,111095.957067
2284,116798.643191
2285,136472.781305
2286,122944.743017
2287,366234.587336
2288,276252.428677
2289,363257.119273
2290,433619.154156
2291,342688.308234
2292,446649.265086
2293,452358.148619
2294,408512.997401
2295,467414.465263
2296,278954.737027
2297,351931.213603
2298,356202.402002
2299,353063.549758
2300,331363.981371
2301,329374.778963
2302,256715.993553
2303,249924.250197
2304,258743.949255
2305,193633.97486
2306,188770.999756
2307,205141.178455
2308,228729.44077
2309,285178.763247
2310,214770.227814
2311,203530.447158
2312,174037.092184
2313,172335.555512
2314,170931.110744
2315,180564.70698
2316,194461.911207
2317,191485.65782
2318,175736.736829
2319,182787.238776
2320,184819.500506
2321,240962.191803
2322,184436.771843
2323,201928.125543
2324,192657.978867
2325,213484.533017
2326,184906.423928
2327,198735.565755
2328,218741.673711
2329,194430.79306
2330,181382.945134
2331,340617.661459
2332,392517.297107
2333,322305.387107
2334,258627.1695
2335,299825.513026
2336,296736.587337
2337,194295.005325
2338,259134.495894
2339,221475.099104
2340,370713.844644
2341,213392.866874
2342,240921.484934
2343,236020.099334
2344,213229.22449
2345,238201.406778
2346,215863.043874
2347,199621.854069
2348,246721.495096
2349,187446.068654
2350,317278.55318
2351,250805.704404
2352,251560.846051
2353,238578.255334
2354,142264.455426
2355,148154.434128
2356,149275.608258
2357,186862.036561
2358,205001.479737
2359,133131.473245
2360,113900.397982
2361,146471.985183
2362,246982.237957
2363,138626.450557
2364,153972.090988
2365,214618.924136
2366,194628.008237
2367,218575.47506
2368,220162.009176
2369,215726.048012
2370,169348.795353
2371,160969.033841
2372,194347.587013
2373,296415.456691
2374,321272.193326
2375,247814.444559
2376,288065.216037
2377,314696.010998
2378,156095.591425
2379,193745.155358
2380,150629.397062
2381,171962.689108
2382,214354.745601
2383,198041.648015
2384,239042.389995
2385,163516.639013
2386,131732.136612
2387,135795.259246
2388,105610.455957
2389,117532.960476
2390,156715.235125
2391,147140.106949
2392,115344.35702
2393,176912.755592
2394,146479.926163
2395,208814.458574
2396,142138.448373
2397,223472.471482
2398,131438.029487
2399,68181.4130224
2400,67338.9863221
2401,126016.112914
2402,138081.662373
2403,150852.644385
2404,158262.465631
2405,158188.867386
2406,143252.672482
2407,124254.310756
2408,149546.104465
2409,117174.269868
2410,168493.381292
2411,112356.63201
2412,156882.646114
2413,128534.689169
2414,171154.043796
2415,135289.749922
2416,129828.614998
2417,139253.233466
2418,138113.353066
2419,124435.68767
2420,120875.693773
2421,138166.29624
2422,105381.928699
2423,115528.392736
2424,151056.375661
2425,173526.376297
2426,130189.247432
2427,126296.571561
2428,191348.450046
2429,111783.871121
2430,133447.597246
2431,110702.913841
2432,150319.633406
2433,146078.014961
2434,135088.283306
2435,149638.679059
2436,108775.808629
2437,101424.915221
2438,124126.19962
2439,98830.977399
2440,124902.08655
2441,92130.837649
2442,96451.1323914
2443,131395.093515
2444,130166.938171
2445,92718.2160179
2446,138567.36904
2447,180029.47161
2448,128098.288925
2449,110857.699515
2450,157015.56791
2451,111850.498605
2452,192793.558021
2453,91987.1199682
2454,117575.985035
2455,120838.799623
2456,135136.535879
2457,142446.951744
2458,132511.204197
2459,110577.055538
2460,142571.27076
2461,131583.753908
2462,136133.795601
2463,129666.338119
2464,166997.191562
2465,137118.136372
2466,121496.994116
2467,124108.195613
2468,91510.4313257
2469,86535.1042006
2470,198563.814749
2471,214841.498665
2472,149540.539468
2473,116221.834019
2474,72706.5905888
2475,196007.150083
2476,115881.380817
2477,129665.856545
2478,152926.167418
2479,105023.322268
2480,151593.516174
2481,119510.779246
2482,122988.92922
2483,108786.523874
2484,117570.202304
2485,127742.938434
2486,147231.438429
2487,160569.013635
2488,169701.832336
2489,159289.964169
2490,142766.078042
2491,93997.7285289
2492,213511.226951
2493,161723.345321
2494,146183.114338
2495,84737.0007636
2496,241508.462299
2497,148545.554715
2498,111573.160539
2499,84844.3714231
2500,123828.233188
2501,137957.033916
2502,143810.427466
2503,99191.6869205
2504,164130.942869
2505,232212.463523
2506,243716.552712
2507,268335.164647
2508,243735.712482
2509,219374.951098
2510,218955.105145
2511,173909.561218
2512,205721.487798
2513,229316.517787
2514,258722.911962
2515,153565.75158
2516,179661.821235
2517,150411.055755
2518,162766.471689
2519,242899.635987
2520,222330.751298
2521,186239.254231
2522,224969.172907
2523,112948.104471
2524,138751.504458
2525,152305.590381
2526,143250.078197
2527,120317.344465
2528,133599.271294
2529,144407.617829
2530,130601.102697
2531,256500.503126
2532,223072.95725
2533,190953.573815
2534,239651.304912
2535,283648.242978
2536,227805.24167
2537,253005.753944
2538,182123.023444
2539,187836.465142
2540,181603.231237
2541,182241.644287
2542,162722.699719
2543,113058.376919
2544,113153.28978
2545,138430.606465
2546,120209.919931
2547,129974.431681
2548,152079.403961
2549,154547.843298
2550,576718.531001
2551,138803.741996
2552,128241.552122
2553,71980.5611857
2554,91888.4842966
2555,117981.401497
2556,97185.2605256
2557,102482.809068
2558,142674.807438
2559,144048.219768
2560,157975.374068
2561,147619.111151
2562,143665.067807
2563,146806.601594
2564,213642.226301
2565,144494.957897
2566,159081.675052
2567,142559.488863
2568,199323.571233
2569,240302.48379
2570,116576.563426
2571,192009.409725
2572,146692.42621
2573,217383.318451
2574,303258.903921
2575,131953.915878
2576,113556.810799
2577,142656.030642
2578,78572.7811455
2579,57275.01812
2580,88989.0420617
2581,102790.620658
2582,113491.372176
2583,276532.465507
2584,176224.206822
2585,190010.641685
2586,220552.203365
2587,198423.243938
2588,136077.240392
2589,150687.242515
2590,193271.413794
2591,235240.735728
2592,209396.975951
2593,239701.158181
2594,187752.058869
2595,207005.835086
2596,281246.569939
2597,188551.806884
2598,287651.865849
2599,333051.40505
2600,133747.711473
2601,138799.277838
2602,82914.8082114
2603,92108.6435338
2604,90424.3003291
2605,80191.3171148
2606,142637.929879
2607,202209.979752
2608,188701.858686
2609,174573.641713
2610,108454.348245
2611,115405.116616
2612,168739.796671
2613,127695.314328
2614,123716.64398
2615,153466.769759
2616,145715.075227
2617,178430.743928
2618,192618.129154
2619,195109.275678
2620,186637.337885
2621,171387.016894
2622,173399.179205
2623,235925.903719
2624,309951.558573
2625,283349.721496
2626,177144.066254
2627,164476.177261
2628,506524.033662
2629,504339.492199
2630,398811.620997
2631,482305.852213
2632,419489.615958
2633,312089.568123
2634,441438.552675
2635,155845.769058
2636,173179.42533
2637,177181.256043
2638,258836.355163
2639,193679.557941
2640,148580.823429
2641,103266.398658
2642,181930.913458
2643,107894.232152
2644,118431.401817
2645,112638.311598
2646,96526.6842159
2647,105861.684649
2648,143029.368723
2649,158695.315091
2650,126811.138588
2651,139689.816942
2652,409712.132641
2653,256270.971321
2654,265930.007024
2655,412673.998724
2656,336316.445715
2657,358211.792008
2658,305677.112136
2659,311531.449241
2660,383311.009669
2661,347792.746782
2662,370207.411838
2663,309435.55958
2664,279047.061234
2665,331738.05363
2666,279379.761718
2667,175983.898216
2668,180684.853236
2669,182031.688365
2670,266821.13917
2671,187112.305993
2672,197732.038797
2673,197067.16415
2674,196969.940151
2675,175073.904261
2676,194604.662223
2677,199778.668915
2678,234622.560912
2679,288001.718065
2680,294742.766343
2681,393544.675101
2682,322301.214773
2683,504428.082359
2684,320287.516097
2685,324442.595907
2686,245591.104418
2687,311726.254026
2688,216273.993916
2689,209099.181741
2690,415166.25388
2691,190206.66836
2692,144670.681081
2693,201961.160792
2694,137756.356568
2695,194253.040573
2696,185313.159713
2697,182895.478361
2698,188313.71417
2699,171147.886407
2700,155883.542464
2701,149353.66241
2702,109914.624591
2703,128175.738817
2704,141284.176071
2705,113031.394839
2706,107962.62596
2707,118902.25089
2708,133462.034531
2709,102904.552878
2710,128400.728954
2711,235945.756825
2712,392626.439228
2713,171279.20596
2714,151902.2177
2715,166634.338094
2716,146349.087975
2717,203328.280877
2718,219615.78911
2719,153466.522484
2720,179642.49085
2721,131096.285867
2722,154161.580175
2723,137619.495274
2724,126379.898078
2725,129766.652671
2726,146217.610184
2727,174747.456196
2728,194324.736342
2729,149490.432039
2730,149207.901508
2731,135871.08405
2732,133960.484252
2733,159690.291334
2734,131988.788501
2735,136396.54864
2736,137563.256775
2737,121744.931713
2738,139456.914516
2739,155874.426089
2740,137373.760363
2741,147288.584003
2742,158395.948962
2743,157803.90285
2744,166538.877848
2745,142387.716506
2746,140043.863013
2747,150790.358787
2748,128276.175931
2749,129784.19498
2750,123541.567948
2751,137391.556137
2752,194765.548893
2753,142177.947511
2754,193385.357934
2755,143329.253851
2756,97139.4767615
2757,74336.8515624
2758,92430.446385
2759,168881.479031
2760,121290.513463
2761,139479.162049
2762,141364.973802
2763,185091.460125
2764,149640.054687
2765,295934.56543
2766,129188.126334
2767,89724.9000772
2768,128264.393801
2769,132953.092679
2770,138208.271033
2771,102745.363288
2772,109681.734944
2773,172269.497853
2774,143271.664561
2775,111510.782745
2776,147352.419957
2777,153548.317577
2778,102739.536284
2779,124710.709016
2780,96381.8296725
2781,97873.2601101
2782,101278.478275
2783,98117.9313119
2784,122686.225877
2785,138914.29611
2786,68465.2012762
2787,129348.605667
2788,76255.005152
2789,168447.090045
2790,97099.637314
2791,109664.260308
2792,60785.7246275
2793,146530.138015
2794,98627.7681616
2795,119930.987542
2796,101327.144425
2797,191566.599662
2798,106001.405588
2799,107513.870626
2800,69807.2158197
2801,109265.494698
2802,123910.249686
2803,161202.491562
2804,125677.271895
2805,99706.0034182
2806,84719.0908778
2807,169417.885598
2808,147408.415763
2809,127943.428464
2810,123711.005926
2811,160604.947523
2812,170898.793761
2813,159384.197666
2814,161851.391912
2815,97415.7568084
2816,228411.353855
2817,158794.146328
2818,132013.586954
2819,179740.352946
2820,137861.746237
2821,102502.660394
2822,194049.813503
2823,288775.76654
2824,163944.420235
2825,145154.635887
2826,131690.52114
2827,135998.138295
2828,210995.948811
2829,226631.884605
2830,228636.658435
2831,175587.742921
2832,237335.836338
2833,309001.55945
2834,222932.406139
2835,227726.400229
2836,187243.068467
2837,159634.156727
2838,151504.882302
2839,171963.087944
2840,204936.097647
2841,203525.743675
2842,236656.462156
2843,147028.391896
2844,180430.303736
2845,129655.897352
2846,205330.511286
2847,215066.240992
2848,213053.380765
2849,196107.165724
2850,273232.291364
2851,211841.381939
2852,242727.64858
2853,236035.468526
2854,138360.576926
2855,204883.407807
2856,197401.471221
2857,187388.144996
2858,206466.410944
2859,101239.310975
2860,125855.581738
2861,123317.749727
2862,179332.49491
2863,128765.698877
2864,248745.163333
2865,141914.993761
2866,138335.429337
2867,100534.361714
2868,94595.9682444
2869,93972.4440219
2870,119516.825271
2871,80058.5832264
2872,53712.5224307
2873,97948.4049911
2874,142075.396444
2875,112515.814281
2876,158624.827133
2877,150890.544004
2878,155104.982126
2879,135863.971641
2880,107441.06475
2881,146064.246994
2882,186164.254375
2883,202653.795952
2884,198717.655913
2885,190521.054171
2886,231073.049754
2887,98047.4920115
2888,147824.863842
2889,59946.2409679
2890,82135.7699388
2891,134427.011941
2892,46589.6419374
2893,79377.3339721
2894,55277.1623172
2895,339575.247773
2896,280275.741872
2897,216233.811906
2898,149028.308432
2899,211931.419866
2900,160659.852114
2901,206629.817604
2902,178298.22106
2903,323269.507335
2904,341052.282932
2905,75995.2765405
2906,201759.630144
2907,111512.537026
2908,131674.771416
2909,152652.917481
2910,76627.9660287
2911,80878.1698118
2912,150369.911176
2913,78066.9388972
2914,78884.6908875
2915,85862.5088092
2916,82048.9767136
2917,171641.585528
2918,117305.14409
2919,224583.449659
